,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
822,"RT @MhaskarChief: Stupid @Airtel_Presence, use 100% English or devnagari font for Hindi crap. Painful to read https://t.co/1XKLHtO7Xs",FALSE,0,NA,04-04-2017 09:30,FALSE,NA,8.49193E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anantmahajan1,3,TRUE,FALSE,NA,NA
823,@Airtel_Presence I lost my broadband surprises data when I changed my plan. I wasn't informed about the same.. #airtelbroadband #surprises,FALSE,0,Airtel_Presence,04-04-2017 09:30,FALSE,NA,8.49192E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tejasmody,0,FALSE,FALSE,NA,NA
824,@Airtel_Presence Is it? You said don't use airtel anymore &amp; use any network of your wish. Don't cheat. Airtel cheaters <ed><U+00A0><U+00BD><ed><U+00B1><U+00BA>,FALSE,0,Airtel_Presence,04-04-2017 09:29,FALSE,8.49175E+17,8.49192E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nareshs007,0,FALSE,FALSE,NA,NA
825,@Airtel_Presence you can call me between 11:00 AM to 7:00PM,FALSE,0,Airtel_Presence,04-04-2017 09:29,FALSE,8.48851E+17,8.49192E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mohit1321,0,FALSE,FALSE,NA,NA
826,@Airtel_Presence You can call me right now...please look into that issue. its really frustrating,FALSE,0,Airtel_Presence,04-04-2017 09:28,FALSE,8.48851E+17,8.49192E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mohit1321,0,FALSE,FALSE,NA,NA
827,"@Airtel_Presence @airtelindia probably the largest merger to cater customers in worst possible way, and below pic i… https://t.co/6wXjjLWTa8",FALSE,0,Airtel_Presence,04-04-2017 09:28,TRUE,NA,8.49192E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",arijeetwist8,0,FALSE,FALSE,NA,NA
828,"@Airtel_Presence @airtelindia What happen, will Airtel resolve the problem or not. Say us clear. 9430048436",FALSE,0,Airtel_Presence,04-04-2017 09:27,FALSE,NA,8.49192E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jha_yash,0,FALSE,FALSE,NA,NA
829,@Airtel_Presence Sounds good,FALSE,0,Airtel_Presence,04-04-2017 09:27,FALSE,8.49191E+17,8.49192E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bondhu_Bongo,0,FALSE,FALSE,NA,NA
830,@Airtel_Presence how to talk with airtel customer care executive? From my Airtel number?,FALSE,0,Airtel_Presence,04-04-2017 09:26,FALSE,NA,8.49192E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",purab1884,0,FALSE,FALSE,NA,NA
831,"@Airtel_Presence @airtelindia 
Recently ported to airtel but seems like a Terrible move,  Jio is providing better service that too for free",FALSE,0,Airtel_Presence,04-04-2017 09:26,FALSE,NA,8.49191E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ASHU1992ND,0,FALSE,FALSE,NA,NA
832,@Airtel_Presence My https://t.co/VYo9jD09eJ CGPSC20404968290,FALSE,0,rahulp3,04-04-2017 09:26,FALSE,8.49156E+17,8.49191E+17,269676906,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rahulp3,0,FALSE,FALSE,NA,NA
833,@Airtel_Presence this is my everyday problem with airtel network. The India's fastest network provider. The worst j… https://t.co/sIOYYJOBgE,FALSE,0,Airtel_Presence,04-04-2017 09:25,TRUE,NA,8.49191E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Umesh_4592,0,FALSE,FALSE,NA,NA
834,@Airtel_Presence<U+0915><U+094B><U+0908> <U+0928><U+0902><U+092C><U+0930> <U+091C><U+093F><U+0938><U+0938><U+0947> <U+0915><U+0938><U+094D><U+091F><U+092E><U+0930> <U+0915><U+0947><U+092F><U+0930> <U+0938><U+0947> <U+0938><U+0940><U+0927><U+0947> <U+092C>,FALSE,0,Airtel_Presence,04-04-2017 09:25,FALSE,NA,8.49191E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wowjituwow,0,FALSE,FALSE,NA,NA
835,@EnchantedChatBx @153_ayp @karmashree17 @VodafoneIN I have total 6 connection of @VodafoneIN port to @reliancejio or @Airtel_Presence,FALSE,2,EnchantedChatBx,04-04-2017 09:24,FALSE,8.4919E+17,8.49191E+17,2759623861,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",palacharya2004,1,FALSE,FALSE,NA,NA
836,"TRAI says, Jio India's fastest network

@reliancejio <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>   @airtelindia @Airtel_Presence <ed><U+00A0><U+00BD><ed><U+00B9><U+0083> https://t.co/LUGc7bdv1Y",FALSE,1,NA,04-04-2017 09:24,FALSE,NA,8.49191E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dilipjain1979,0,FALSE,FALSE,NA,NA
837,RT @vasantshetty81: @Airtel_Presence Why not send this in Kannada too in Karnataka? https://t.co/Oo7OnI6gjv,FALSE,0,NA,04-04-2017 09:22,FALSE,NA,8.4919E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",girishbt,1,TRUE,FALSE,NA,NA
838,@Airtel_Presence even after my complaints my issue has not been solved yet. I hve droped you dm.,FALSE,0,Airtel_Presence,04-04-2017 09:21,FALSE,NA,8.4919E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Connect2Nabeel,0,FALSE,FALSE,NA,NA
839,"@Airtel_Presence Done, please check DM.",FALSE,0,Airtel_Presence,04-04-2017 09:20,FALSE,8.4919E+17,8.4919E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bondhu_Bongo,0,FALSE,FALSE,NA,NA
840,@cgalgale <U+0917><U+0908> <U+092D><U+0948><U+0937> <U+092A><U+093E><U+0928><U+0940> <U+092E><U+0947><U+0902> - @idea_cares @Airtel_Presence,FALSE,2,cgalgale,04-04-2017 09:20,FALSE,8.49162E+17,8.4919E+17,419446568,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yourbhabhi,1,FALSE,FALSE,NA,NA
841,"@Airtel_Presence plz remove d operator voice we hear after dialling a number,we already know d plan. u never know which is an emergency call",FALSE,0,Airtel_Presence,04-04-2017 09:18,FALSE,NA,8.4919E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vivekthapa007,0,FALSE,FALSE,NA,NA
842,@Airtel_Presence Experience is still bad. The issue has not been resolved.,FALSE,0,Airtel_Presence,04-04-2017 09:18,FALSE,8.47706E+17,8.49189E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anandkumarrs,0,FALSE,FALSE,NA,NA
843,"@Airtel_Presence Sorry, nothing has been sorted out yet except for promise over phone that it will be sorted out. I waited since Friday!!!",FALSE,0,Airtel_Presence,04-04-2017 09:17,FALSE,8.47706E+17,8.49189E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anandkumarrs,0,FALSE,FALSE,NA,NA
844,@Airtel_Presence In this network connectivity how Digital India Campaign will  work for the rural country side area @narendramodi @rsprasad,FALSE,2,Airtel_Presence,04-04-2017 09:17,FALSE,NA,8.49189E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ks4s,1,FALSE,FALSE,NA,NA
845,@Airtel_Presence Why not send this in Kannada too in Karnataka? https://t.co/Oo7OnI6gjv,FALSE,1,Airtel_Presence,04-04-2017 09:17,FALSE,NA,8.49189E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vasantshetty81,1,FALSE,FALSE,NA,NA
846,@Airtel_Presence Awaiting your call from 2 days.....,FALSE,0,Airtel_Presence,04-04-2017 09:16,FALSE,8.48128E+17,8.49189E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prateek276,0,FALSE,FALSE,NA,NA
847,@Airtel_Presence No response even after providing details via DM,FALSE,0,Airtel_Presence,04-04-2017 09:15,FALSE,8.49166E+17,8.49189E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iam_arijit,0,FALSE,FALSE,NA,NA
848,"RT @MhaskarChief: Stupid @Airtel_Presence, use 100% English or devnagari font for Hindi crap. Painful to read https://t.co/1XKLHtO7Xs",FALSE,0,NA,04-04-2017 09:14,FALSE,NA,8.49189E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",madmanweb,3,TRUE,FALSE,NA,NA
849,@Airtel_Presence I am continues in touch with your representative at Jaisalmer and Jodhpur Rajasthan Division but results are not positive,FALSE,1,Airtel_Presence,04-04-2017 09:14,FALSE,NA,8.49188E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ks4s,1,FALSE,FALSE,NA,NA
850,"Stupid @Airtel_Presence, use 100% English or devnagari font for Hindi crap. Painful to read https://t.co/1XKLHtO7Xs",FALSE,3,NA,04-04-2017 09:14,FALSE,NA,8.49188E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MhaskarChief,3,FALSE,FALSE,NA,NA
851,@VodafoneIN Plz do it fast and close this once for all we are not here to pay extra for what @reliancejio is giving… https://t.co/1Vg1vR3odJ,FALSE,0,VodafoneIN,04-04-2017 09:13,TRUE,8.49187E+17,8.49188E+17,61180382,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asrivastava75,0,FALSE,FALSE,NA,NA
852,@Airtel_Presence Hello Airtel Since last five years I am using Airtel but when I became SARPANCH and came to Village your presence lost...,FALSE,1,Airtel_Presence,04-04-2017 09:13,FALSE,NA,8.49188E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ks4s,1,FALSE,FALSE,NA,NA
853,@Airtel_Presence @airtelindia @airtelnews @TRAI @DoT_India @jagograhakjago @DoT_India @TRAI are you also part of th… https://t.co/mXpjolSDEK,FALSE,0,suresh1189,04-04-2017 09:12,TRUE,8.49147E+17,8.49188E+17,420185565,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suresh1189,1,FALSE,FALSE,NA,NA
854,"@Airtel_Presence annoyed with your services , server down thats the only reason you have , m so annoyed , stop claiming yourself the best",FALSE,0,Airtel_Presence,04-04-2017 09:12,FALSE,NA,8.49188E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",karannagpal30,0,FALSE,FALSE,NA,NA
855,@Airtel_Presence Thank you but we have disconnected your line and added a new connection which got installed in 2 days !!!,FALSE,0,Airtel_Presence,04-04-2017 09:09,FALSE,8.48276E+17,8.49187E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",honeykmr,0,FALSE,FALSE,NA,NA
856,"Worse Quality of service by Airtel.
Plan nt changed since 6.3.17 toMyInfinity plan on 8305025171.@Airtel_Presence @airtelindia @airtelnews",FALSE,0,NA,04-04-2017 09:09,FALSE,NA,8.49187E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",narayane_bakul,0,FALSE,FALSE,NA,NA
857,@Airtel_Presence every time I make a call I shld wait for the ad to finish..is it really not annoying..ppl have lots emergency calls to make,FALSE,1,Airtel_Presence,04-04-2017 09:09,FALSE,NA,8.49187E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sanjayrasta,0,FALSE,FALSE,NA,NA
858,"RT @myvotetoday: .@narendramodi @swachhbharat @SwachhBharatGov @airtelindia @Airtel_Presence 120,000 <U+0938><U+0947> <U+0905><U+0927><U+093F><U+0915> <U+0935><U+094B><U+091F> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+092A><U+0940><U+090F><U+092E> @narendramodi…",FALSE,0,NA,04-04-2017 09:08,FALSE,NA,8.49187E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",moodautiya,3,TRUE,FALSE,NA,NA
859,".@narendramodi @swachhbharat @SwachhBharatGov @airtelindia @Airtel_Presence 120,000 <U+0938><U+0947> <U+0905><U+0927><U+093F><U+0915> <U+0935><U+094B><U+091F> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+092A><U+0940><U+090F><U+092E>… https://t.co/NxZxVyLuD7",FALSE,41,myvotetoday,04-04-2017 09:07,TRUE,8.49149E+17,8.49187E+17,3683007026,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",myvotetoday,3,FALSE,FALSE,NA,NA
860,@Airtel_Presence hello...,FALSE,0,Airtel_Presence,04-04-2017 09:06,FALSE,NA,8.49187E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kavitha129,0,FALSE,FALSE,NA,NA
861,@VodafoneIN Either you resolve this issue or we will think of shifting to @Airtel_Presence or @reliancejio we don't… https://t.co/4NPVKTAMTZ,FALSE,0,asrivastava75,04-04-2017 09:06,TRUE,8.49186E+17,8.49186E+17,35162820,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asrivastava75,0,FALSE,FALSE,NA,NA
862,@Airtel_Presence Thanks,FALSE,0,Airtel_Presence,04-04-2017 09:05,FALSE,8.49186E+17,8.49186E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JadhwaniManisha,0,FALSE,FALSE,NA,NA
863,Worst network @Airtel_Presence @airtel.not able to connect to Internet since morning using my frnds jio hotspot to tweet now..!#disgusting,FALSE,0,NA,04-04-2017 09:05,FALSE,NA,8.49186E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",suryatejapendya,0,FALSE,FALSE,NA,NA
864,"@Airtel_Presence @airtelindia  thanks for such pathetic services that i am not able  to use internet from last 15 days.
#saynotoairtel",FALSE,0,Airtel_Presence,04-04-2017 09:04,FALSE,NA,8.49186E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saininirdesh,0,FALSE,FALSE,NA,NA
865,@AirtelPresence @airtelindia @Airtel_Presence @sunilbmittal No response till date. Disgusting..,FALSE,0,RAJU1964,04-04-2017 09:03,FALSE,8.48918E+17,8.49186E+17,57006931,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RAJU1964,0,FALSE,FALSE,NA,NA
866,Worse customer care support I got ever from @airtelindia @airtelnews @Airtel_Presence @TRAI @DoT_India,FALSE,0,NA,04-04-2017 09:01,FALSE,NA,8.49185E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AwesomeJaySingh,0,FALSE,FALSE,NA,NA
867,.@4G_Girl @Airtel_Presence,FALSE,0,ranjeetyadavhr,04-04-2017 09:01,FALSE,8.49185E+17,8.49185E+17,3011946542,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ranjeetyadavhr,0,FALSE,FALSE,NA,NA
868,@Airtel_Presence How to check data balance for 348 recharge? @airtelindia <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>,FALSE,0,Airtel_Presence,04-04-2017 08:59,FALSE,NA,8.49185E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PrabalDave,0,FALSE,FALSE,NA,NA
869,"@Airtel_Presence please stop this fraud Msg. Fr. This ; AM-FITPRO,thanks",FALSE,0,Airtel_Presence,04-04-2017 08:59,FALSE,NA,8.49185E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hariomastro,0,FALSE,FALSE,NA,NA
870,"RT @rajeshtiwari399: @rsprasad @Airtel_Presence<U+092E><U+0947><U+0930><U+093E> <U+0928><U+0902><U+092C><U+0930> <U+0915><U+0947> <U+0938><U+093E><U+0925> Airtel <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> <U+0907><U+0938> <U+0938><U+0947> <U+0932><U+0917><U+092D><U+0917> 1 <U+092E><U+0939><U+0940><U+0928><U+0947> <U+0938><U+0947> <U+092A><U+094B><U+0930><U+094D><U+091F> <U+0915><U+094B><U+0921> <U+091C><U+0928><U+0930><U+0947><U+091F> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+0939><U+0948>
97…",FALSE,0,NA,04-04-2017 08:58,FALSE,NA,8.49184E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mvmwomenwing,4,TRUE,FALSE,NA,NA
871,"RT @rajeshtiwari399: @rsprasad @Airtel_Presence<U+092E><U+0947><U+0930><U+093E> <U+0928><U+0902><U+092C><U+0930> <U+0915><U+0947> <U+0938><U+093E><U+0925> Airtel <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> <U+0907><U+0938> <U+0938><U+0947> <U+0932><U+0917><U+092D><U+0917> 1 <U+092E><U+0939><U+0940><U+0928><U+0947> <U+0938><U+0947> <U+092A><U+094B><U+0930><U+094D><U+091F> <U+0915><U+094B><U+0921> <U+091C><U+0928><U+0930><U+0947><U+091F> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+0939><U+0948>
97…",FALSE,0,NA,04-04-2017 08:58,FALSE,NA,8.49184E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mvm_haryana,4,TRUE,FALSE,NA,NA
872,"RT @rajeshtiwari399: @rsprasad @Airtel_Presence<U+092E><U+0947><U+0930><U+093E> <U+0928><U+0902><U+092C><U+0930> <U+0915><U+0947> <U+0938><U+093E><U+0925> Airtel <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> <U+0907><U+0938> <U+0938><U+0947> <U+0932><U+0917><U+092D><U+0917> 1 <U+092E><U+0939><U+0940><U+0928><U+0947> <U+0938><U+0947> <U+092A><U+094B><U+0930><U+094D><U+091F> <U+0915><U+094B><U+0921> <U+091C><U+0928><U+0930><U+0947><U+091F> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+0939><U+0948>
97…",FALSE,0,NA,04-04-2017 08:58,FALSE,NA,8.49184E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NehaSah23547468,4,TRUE,FALSE,NA,NA
873,"RT @rajeshtiwari399: @rsprasad @Airtel_Presence<U+092E><U+0947><U+0930><U+093E> <U+0928><U+0902><U+092C><U+0930> <U+0915><U+0947> <U+0938><U+093E><U+0925> Airtel <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> <U+0907><U+0938> <U+0938><U+0947> <U+0932><U+0917><U+092D><U+0917> 1 <U+092E><U+0939><U+0940><U+0928><U+0947> <U+0938><U+0947> <U+092A><U+094B><U+0930><U+094D><U+091F> <U+0915><U+094B><U+0921> <U+091C><U+0928><U+0930><U+0947><U+091F> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+0939><U+0948>
97…",FALSE,0,NA,04-04-2017 08:57,FALSE,NA,8.49184E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MvmYouth,4,TRUE,FALSE,NA,NA
874,"@Airtel_Presence Will wait for a reply from you till today evening, if you are least bothered, I will initiate a porting tommorow morning.",FALSE,0,balry007,04-04-2017 08:57,FALSE,8.49143E+17,8.49184E+17,2479286568,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",balry007,0,FALSE,FALSE,NA,NA
875,@rsprasad @Airtel_Presence<U+092E><U+0947><U+0930><U+093E> <U+0928><U+0902><U+092C><U+0930> <U+0915><U+0947> <U+0938><U+093E><U+0925> Airtel <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> <U+0907><U+0938> <U+0938><U+094,FALSE,4,rsprasad,04-04-2017 08:57,FALSE,NA,8.49184E+17,2222673457,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajeshtiwari399,4,FALSE,FALSE,NA,NA
876,Cc to @TataSky @Airtel_Presence  etc etc https://t.co/YIspFZrqmz,FALSE,1,NA,04-04-2017 08:57,FALSE,NA,8.49184E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Mrityunjoykjha,0,FALSE,FALSE,NA,NA
877,"@Airtel_Presence I've tried looking at my ebills and they dont have it. And the ""view and download detailed analysi… https://t.co/w9A0SZlvym",FALSE,0,anantha,04-04-2017 08:57,TRUE,8.49184E+17,8.49184E+17,5562092,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",anantha,0,FALSE,FALSE,NA,NA
878,@Airtel_Presence I am trying to find out what my internet usage (in GB) has been in each of the last 3 months. Help me?,FALSE,0,Airtel_Presence,04-04-2017 08:56,FALSE,NA,8.49184E+17,103323813,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",anantha,0,FALSE,FALSE,NA,NA
